assistedflash,assister_X,assister_Y,assister_Z,assister_health,assister_place,assister_name,assister_steamid,assister_side,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,attackerblind,attackerinair,ct_side,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,t_side,thrusmoke,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,round_num
false,,,,,,,,,1657.173,1635.07,160.03125,97.0,CTSpawn,Spinx,76561198063336407,ct,false,false,ct,18.954853,6,30,0,false,stomach,false,false,0,0,t,false,63279,2395.3887,1748.06,152.66301,18,CTSpawn,NertZ,76561198053126645,t,m4a1_silencer,17293822569168306236,42240116955,"",0,9
false,,,,,,,,,2302.681,964.5669,155.9945,100.0,BombsiteA,Jimpphat,76561198855375325,ct,false,false,ct,14.871066,5,24,0,false,chest,false,false,0,0,t,false,63719,1782.0662,1234.4014,169.53125,13,Arch,Twistzz,76561198016255205,t,m4a1_silencer,17293822569169354812,26497449213,"",0,9
false,1802.3245,1186.2218,166.6816,0.0,Arch,Brollan,76561198138828475,ct,1311.8921,2652.9475,135.96173,97.0,Ruins,Spinx,76561198063336407,ct,false,false,ct,16.52007,3,18,0,false,stomach,false,false,1,0,t,false,64198,661.7252,2631.0928,145.9397,12,BombsiteB,ultimate,76561198283989223,t,m4a1_silencer,17293822569168306236,42240116955,"",0,9
false,,,,,,,,,1311.1356,2672.9307,134.16853,97.0,Ruins,Spinx,76561198063336407,ct,false,false,ct,14.643727,5,24,0,false,chest,false,false,0,0,t,false,64223,736.02594,2638.4644,136.03148,4,BombsiteB,siuhy,76561198150673360,t,m4a1_silencer,17293822569168306236,42240116955,"",0,9
true,857.12335,2442.393,140.0843,100.0,BombsiteB,Spinx,76561198063336407,ct,408.5072,2119.0469,140.00656,49.0,Banana,xertioN,76561198193174134,ct,false,false,ct,23.779669,5,27,0,false,stomach,false,false,0,0,t,true,66655,164.79723,1216.8727,94.644844,7,Banana,siuhy,76561198150673360,t,m4a1,17293822569141239824,17196899471,"",0,10
false,2250.251,161.01703,132.19907,100.0,BombsiteA,Spinx,76561198063336407,ct,888.20306,2779.915,134.65787,100.0,BombsiteB,torzsi,76561198355739212,ct,false,false,ct,17.769234,1,110,0,false,chest,false,false,0,0,t,false,71166,783.0488,2087.3713,136.03131,18,Banana,NertZ,76561198053126645,t,awp,17293822569125249033,41791886981,"",0,10
false,,,,,,,,,1345.5842,183.16634,138.03125,73.0,TopofMid,ultimate,76561198283989223,t,false,false,ct,16.137423,15,108,0,true,head,false,false,0,0,t,false,71399,1964.2012,39.69513,125.69945,100,BombsiteA,Spinx,76561198063336407,ct,ak47,17293822569122496519,42424724712,"",0,10
false,1964.2012,39.69513,125.69945,0.0,BombsiteA,Spinx,76561198063336407,ct,2097.6099,309.35187,160.03125,22.0,BombsiteA,Jimpphat,76561198855375325,ct,false,false,ct,13.997169,18,86,0,true,head,false,false,0,0,t,false,71706,1687.7021,-57.10858,138.32474,73,BombsiteA,ultimate,76561198283989223,t,m4a1_silencer,17293822569169354812,26497449213,"",0,10
false,1687.9354,-57.374878,138.46812,0.0,BombsiteA,ultimate,76561198283989223,t,1926.2494,69.659454,126.95881,11.0,BombsiteA,Twistzz,76561198016255205,t,false,false,ct,7.860458,2,15,0,false,chest,false,false,2,0,t,false,71838,2080.3545,335.3139,160.03125,15,BombsiteA,Jimpphat,76561198855375325,ct,ak47,17293822569122496519,41540472180,"",0,10
false,164.79723,1216.8727,94.644844,0.0,Banana,siuhy,76561198150673360,t,2578.4229,531.38043,216.03125,25.0,Graveyard,NAF,76561198001151695,t,false,false,ct,24.116325,12,89,0,true,head,false,false,0,0,t,false,73228,1842.2537,-64.643005,141.84328,10,BombsiteA,Brollan,76561198138828475,ct,galilar,17293822569169092621,32354801531,"",0,10
