armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
100,79.579254,-2269.0842,-39.96875,100.0,PalaceInterior,REZ,76561198034172415,t,ct,0,7,93,head,t,24262,-528.36896,-1433.3688,-82.06494,100,BombsiteA,flameZ,76561197978835160,ct,ak47,7,4
93,79.60522,-2269.0608,-39.96875,100.0,PalaceInterior,REZ,76561198034172415,t,ct,1,11,49,stomach,t,24269,-414.38464,-1586.7634,-39.96875,60,Stairs,ztr,76561199009468655,t,ak47,11,4
97,-404.4607,-1574.5127,-39.96875,49.0,Stairs,ztr,76561199009468655,t,ct,3,27,72,chest,t,24285,-1119.9688,-1527.9679,-159.04956,99,Jungle,ZywOo,76561198113666193,ct,ak47,27,4
94,-395.4779,-1565.9388,-39.96875,49.0,Stairs,ztr,76561199009468655,t,ct,3,27,45,chest,t,24305,-1119.9685,-1527.9727,-159.04913,72,Jungle,ZywOo,76561198113666193,ct,ak47,27,4
91,-392.35974,-1563.0479,-39.96875,49.0,Stairs,ztr,76561199009468655,t,ct,3,27,18,chest,t,24311,-1119.9647,-1527.7902,-159.06525,45,Jungle,ZywOo,76561198113666193,ct,ak47,27,4
87,-390.59143,-1559.2112,-39.96875,49.0,Stairs,ztr,76561199009468655,t,ct,4,33,0,stomach,t,24317,-1119.9296,-1527.0072,-159.13525,18,Jungle,ZywOo,76561198113666193,ct,ak47,18,4
75,-736.5284,-1427.2386,-167.96875,100.0,BombsiteA,apEX,76561197989744167,ct,ct,18,56,0,head,t,24328,-385.96967,-1552.3861,-39.96875,49,Stairs,ztr,76561199009468655,t,mp9,49,4
97,71.13142,-2275.4873,-39.96875,100.0,PalaceInterior,REZ,76561198034172415,t,ct,3,26,67,chest,t,24330,-537.93823,-1440.089,-76.68878,93,BombsiteA,flameZ,76561197978835160,ct,ak47,26,4
100,-536.2639,-1442.7894,-74.52844,67.0,BombsiteA,flameZ,76561197978835160,ct,ct,0,4,96,chest,t,24337,69.09329,-2276.9607,-39.96875,100,PalaceInterior,REZ,76561198034172415,t,m4a1,4,4
97,72.07987,-2274.779,-39.96875,96.0,PalaceInterior,REZ,76561198034172415,t,ct,0,138,0,head,t,24352,-535.57544,-1442.6488,-74.64093,67,BombsiteA,flameZ,76561197978835160,ct,ak47,67,4
100,-463.41663,-1957.3463,-179.96875,100.0,BombsiteA,acoR,76561198002942763,t,ct,0,8,86,generic,t,24523,-1256.0034,-1103.4479,-167.96875,94,SnipersNest,ropz,76561197991272318,ct,inferno,8,4
82,-521.3922,-1477.0095,-47.152344,100.0,Stairs,apEX,76561197989744167,ct,ct,5,15,41,stomach,t,24532,-492.5686,-2249.4182,-175.06781,56,BombsiteA,PR,76561198310561479,t,mp9,15,4
97,-499.9594,-2249.5735,-175.38245,41.0,BombsiteA,PR,76561198310561479,t,ct,3,27,73,chest,t,24538,-515.44183,-1478.6747,-45.82025,100,Stairs,apEX,76561197989744167,ct,ak47,27,4
94,23.3402,-2169.1328,-39.96875,96.0,PalaceInterior,REZ,76561198034172415,t,ct,3,26,47,left_arm,t,24542,-510.24158,-1476.8541,-47.276672,73,Stairs,apEX,76561197989744167,ct,ak47,26,4
91,-495.52356,-2249.4482,-175.19647,41.0,BombsiteA,PR,76561198310561479,t,ct,3,27,20,chest,t,24545,-507.42218,-1475.2186,-48.585083,47,Stairs,apEX,76561197989744167,ct,ak47,27,4
88,-494.99988,-2249.4346,-175.17444,41.0,BombsiteA,PR,76561198310561479,t,ct,3,27,0,chest,t,24557,-505.42725,-1467.4052,-54.835876,20,Stairs,apEX,76561197989744167,ct,ak47,20,4
99,-643.92914,-1207.5315,-167.96875,100.0,Connector,mezii,76561197973140692,ct,ct,1,26,74,stomach,t,24588,-476.7069,-1961.4066,-179.96875,100,BombsiteA,acoR,76561198002942763,t,fiveseven,26,4
98,-645.55865,-1216.2571,-167.96875,100.0,Connector,mezii,76561197973140692,ct,ct,1,21,53,chest,t,24597,-467.36475,-1960.0323,-179.96875,74,BombsiteA,acoR,76561198002942763,t,fiveseven,21,4
97,-637.71735,-1217.6897,-167.96875,100.0,Connector,mezii,76561197973140692,ct,ct,1,21,32,chest,t,24607,-472.51105,-1961.2311,-179.96875,53,BombsiteA,acoR,76561198002942763,t,fiveseven,21,4
96,-473.51715,-1961.4292,-179.96875,32.0,BombsiteA,acoR,76561198002942763,t,ct,4,33,67,stomach,t,24618,-636.5125,-1217.7733,-167.96875,100,Connector,mezii,76561197973140692,ct,ak47,33,4
93,-475.94763,-1962.073,-179.96875,32.0,BombsiteA,acoR,76561198002942763,t,ct,3,27,40,right_arm,t,24650,-620.3215,-1214.4462,-167.96875,67,Connector,mezii,76561197973140692,ct,ak47,27,4
90,-477.11987,-1962.2948,-179.96875,32.0,BombsiteA,acoR,76561198002942763,t,ct,3,27,13,chest,t,24663,-621.33124,-1214.5176,-167.96875,40,Connector,mezii,76561197973140692,ct,ak47,27,4
90,-478.23584,-1962.4875,-179.96875,32.0,BombsiteA,acoR,76561198002942763,t,ct,0,139,0,head,t,24676,-615.15186,-1213.3116,-167.96875,13,Connector,mezii,76561197973140692,ct,ak47,13,4
