tick,event,X,Y,Z,steamid,name,bombsite,round_num
58701,plant,172.1347,2962.1697,161.53127,76561198100494962,saadzin,BombsiteB,8
60767,pickup,2386.8042,895.6036,160.52777,76561198061763596,n1ssim,,9
61174,drop,-1657.23,419.577,-63.96875,76561198061763596,n1ssim,,9
61181,pickup,-1586.52,440.79,-63.96875,76561198850020186,latto,,9
61788,drop,-1586.52,440.79,-63.96875,76561198850020186,latto,,9
61795,pickup,-1520.06,430.891,-63.96875,76561198100494962,saadzin,,9
62330,drop,-778.29926,590.76465,-30.885925,76561198100494962,saadzin,,9
62603,pickup,-414.88678,736.608,-16.76947,76561198074017668,lux,,9
65686,drop,1012.1841,490.50955,99.42719,76561198074017668,lux,,9
65698,pickup,1141.4414,481.50818,109.586655,76561198850020186,latto,,9
66829,drop,300.46024,1822.7177,127.08597,76561198850020186,latto,,9
67062,pickup,367.9645,1898.8888,137.03125,76561198100494962,saadzin,,9
68414,plant,495.54437,2555.9512,166.03125,76561198100494962,saadzin,BombsiteB,9
87375,plant,543.88293,2905.0854,161.53123,76561197989744167,apEX,BombsiteB,10
89999,detonate,212.27827,437.4985,123.9375,76561197989744167,apEX,,10
90319,pickup,115.322754,841.7253,80.03125,76561197978835160,flameZ,,11
90578,drop,-1520.06,430.891,-63.96875,76561197978835160,flameZ,,11
90585,pickup,-1586.52,440.79,-63.96875,76561197989744167,apEX,,11
91838,drop,-1164.6995,500.90524,-61.96875,76561197989744167,apEX,,11
91880,pickup,-1128.8031,526.64044,-69.23462,76561197978835160,flameZ,,11
94609,plant,546.3409,2943.2805,161.53123,76561197978835160,flameZ,BombsiteB,11
97233,detonate,1636.9135,2511.5125,160.03125,76561197978835160,flameZ,,11
97384,pickup,2249.0022,2294.4028,133.84808,76561197973140692,mezii,,12
99012,drop,-682.5121,646.6365,-31.437134,76561197973140692,mezii,,12
99910,pickup,-424.00098,663.7745,-28.234375,76561197989744167,apEX,,12
101337,drop,152.2331,1226.3295,94.20522,76561197989744167,apEX,,12
101344,pickup,181.96791,1337.7926,101.475174,76561197978835160,flameZ,,12
103020,plant,540.55493,2968.675,161.53123,76561197978835160,flameZ,BombsiteB,12
105644,detonate,107.348946,558.8959,124.296875,76561197978835160,flameZ,,12
105964,pickup,956.4663,710.64343,105.96759,76561197991272318,ropz,,13
106125,drop,-1662.18,288.762,-63.96875,76561197991272318,ropz,,13
110300,pickup,-1500.8683,392.97836,-63.96875,76561197989744167,apEX,,13
110585,drop,-737.8297,580.5461,-31.960083,76561197989744167,apEX,,13
112424,pickup,-413.39166,711.3595,-31.913025,76561197989744167,apEX,,13
112925,drop,76.06968,925.5345,80.64922,76561197989744167,apEX,,13
112938,pickup,156.04495,1052.1176,86.78891,76561197978835160,flameZ,,13
114882,plant,546.62085,2946.5051,161.53123,76561197978835160,flameZ,BombsiteB,13
117506,detonate,-459.1114,512.25275,40.03125,76561197978835160,flameZ,,13
117826,pickup,275.96536,1272.4613,111.34136,76561198113666193,ZywOo,,14
118878,drop,-1662.18,288.762,-63.96875,76561198113666193,ZywOo,,14
118885,pickup,-1675.62,351.695,-63.96875,76561197989744167,apEX,,14
119498,drop,-697.36664,656.476,-30.373535,76561197989744167,apEX,,14
121879,pickup,-573.99915,669.72034,-32.262634,76561197991272318,ropz,,14
124728,drop,731.5691,2491.4634,170.15625,76561197991272318,ropz,,14
124781,pickup,583.815,2851.2039,181.89062,76561197973140692,mezii,,14
125081,plant,545.7083,2936.035,161.53123,76561197973140692,mezii,BombsiteB,14
127252,pickup,343.82986,1987.5685,136.3504,76561197989744167,apEX,,15
128893,drop,-683.29987,627.7685,-32.33667,76561197989744167,apEX,,15
131875,pickup,-495.6526,691.0464,-11.59375,76561197978835160,flameZ,,15
132972,plant,2079.0562,168.61302,160.03125,76561197978835160,flameZ,BombsiteA,15
