tick,event,X,Y,Z,steamid,name,bombsite,round_num
48385,pickup,211.79314,424.29556,0.05707264,76561197973140692,mezii,,6
50421,drop,-800.91846,2327.3784,-94.86011,76561197973140692,mezii,,6
50433,pickup,-870.5828,2387.639,-54.606384,76561197978835160,flameZ,,6
50459,drop,-907.7499,2391.1333,-52.26483,76561197978835160,flameZ,,6
51032,pickup,-984.72644,2327.47,-43.792847,76561197989744167,apEX,,6
51441,plant,-1367.2551,2554.2197,4.734007,76561197989744167,apEX,BombsiteB,6
52796,defuse,-1385.9502,2497.7102,4.2458506,76561198074017668,lux,BombsiteB,6
53116,pickup,-2079.1572,1942.4966,1.3110104,76561197991272318,ropz,,7
53480,drop,-332.0,-754.0,78.877106,76561197991272318,ropz,,7
53487,pickup,-367.0,-808.0,83.744965,76561197973140692,mezii,,7
54040,drop,-367.0,-808.0,83.744965,76561197973140692,mezii,,7
54047,pickup,-428.0,-843.0,95.29629,76561197989744167,apEX,,7
54391,drop,-428.0,-843.0,95.29629,76561197989744167,apEX,,7
54408,pickup,-517.0923,-754.6181,112.38557,76561197978835160,flameZ,,7
55744,drop,931.891,916.9376,0.3931322,76561197978835160,flameZ,,7
55763,pickup,884.7636,1052.3695,0.80709887,76561197973140692,mezii,,7
58854,drop,1235.9688,2561.0317,99.602425,76561197973140692,mezii,,7
59368,pickup,1777.0208,1992.231,3.572013,76561198113666193,ZywOo,,8
59790,drop,-657.27136,-755.87964,119.88402,76561198113666193,ZywOo,,8
60750,pickup,-690.3173,-691.60004,129.04568,76561197973140692,mezii,,8
61146,drop,438.43808,-125.93384,-4.904724,76561197973140692,mezii,,8
61384,pickup,535.3083,-148.95337,-4.522339,76561198113666193,ZywOo,,8
61731,drop,789.35645,880.07526,0.003408432,76561198113666193,ZywOo,,8
