armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
91,-905.43445,-2368.025,-167.96875,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,3,26,74,chest,t,36604,-113.14172,-1804.098,-167.96875,100,BombsiteA,Jimpphat,76561198855375325,t,ak47,26,5
88,-905.4339,-2367.6272,-167.96875,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,3,26,48,chest,t,36610,-114.34924,-1797.2362,-167.96875,74,BombsiteA,Jimpphat,76561198855375325,t,ak47,26,5
73,-907.0175,-2365.3696,-167.96875,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,15,107,0,head,t,36617,-111.3642,-1801.3295,-167.96875,48,BombsiteA,Jimpphat,76561198855375325,t,ak47,48,5
48,-885.2285,-2393.5544,-167.96875,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,33,2,stomach,t,36666,128.5743,-1517.1818,-175.96875,35,BombsiteA,Brollan,76561198138828475,t,ak47,33,5
44,-883.82416,-2395.1782,-167.96875,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,33,0,stomach,t,36681,137.33484,-1524.3883,-175.96875,2,BombsiteA,Brollan,76561198138828475,t,ak47,2,5
33,46.675304,-1609.0856,-170.26001,100.0,BombsiteA,Spinx,76561198063336407,t,ct,4,33,44,stomach,t,36686,-883.61554,-2395.4236,-167.96875,77,CTSpawn,nawwk,76561198153651861,ct,ak47,33,5
48,-883.0546,-2396.0862,-167.96875,44.0,CTSpawn,nawwk,76561198153651861,ct,ct,15,106,0,head,t,36693,45.80987,-1608.0785,-170.36072,100,BombsiteA,Spinx,76561198063336407,t,ak47,100,5
94,-1044.5728,202.43321,-172.73877,100.0,Catwalk,nexa,76561197999825422,ct,ct,6,9,91,generic,t,40308,-845.09827,-747.82245,-266.59912,100,Middle,CYPHER,76561198251984554,ct,hegrenade,9,6
85,-890.6375,-751.07404,-264.80078,91.0,Middle,CYPHER,76561198251984554,ct,ct,15,108,0,head,t,40361,-1044.0518,-158.1034,-367.96875,100,Underpass,Spinx,76561198063336407,t,ak47,100,6
91,-1047.5883,47.295998,-367.96875,100.0,Underpass,Jimpphat,76561198855375325,t,ct,3,27,64,chest,t,40399,-885.17285,-741.50037,-264.91022,91,Middle,CYPHER,76561198251984554,ct,ak47,27,6
88,-1047.6293,39.261436,-367.96875,100.0,Underpass,Jimpphat,76561198855375325,t,ct,3,27,37,chest,t,40406,-885.52625,-730.8788,-264.6173,64,Middle,CYPHER,76561198251984554,ct,ak47,27,6
85,-1047.9688,-158.94641,-367.96875,100.0,Underpass,Jimpphat,76561198855375325,t,ct,3,27,10,chest,t,40533,-923.1371,-716.21765,-261.94678,37,Middle,CYPHER,76561198251984554,ct,ak47,27,6
97,-923.82104,-716.59674,-261.94678,10.0,Middle,CYPHER,76561198251984554,ct,ct,3,27,73,chest,t,40534,-1047.857,-161.22302,-367.96875,100,Underpass,Jimpphat,76561198855375325,t,ak47,27,6
82,-924.30176,-717.23724,-261.94678,10.0,Middle,CYPHER,76561198251984554,ct,ct,15,109,0,head,t,40541,-1045.8527,-168.39062,-367.96875,73,Underpass,Jimpphat,76561198855375325,t,ak47,73,6
100,-860.59406,-172.37903,-167.96234,100.0,Underpass,CacaNito,76561198263656468,ct,ct,0,1,99,generic,t,40563,-446.25427,-594.1985,-275.55823,100,Middle,xertioN,76561198193174134,t,hegrenade,1,6
63,-860.054,-181.04529,-167.9508,100.0,Underpass,CacaNito,76561198263656468,ct,ct,37,56,43,generic,t,40567,-452.90955,-586.36615,-275.8562,99,Middle,xertioN,76561198193174134,t,hegrenade,56,6
100,255.20407,-499.28113,-163.48413,100.0,TopofMid,Brollan,76561198138828475,t,ct,0,25,75,right_leg,t,40627,-880.732,-351.3617,-163.89624,100,Underpass,CacaNito,76561198263656468,ct,ak47,25,6
96,-880.0574,-353.3651,-163.6554,75.0,Underpass,CacaNito,76561198263656468,ct,ct,4,23,77,chest,t,40630,255.34508,-495.85754,-163.55914,100,TopofMid,Brollan,76561198138828475,t,m4a1,23,6
90,-879.67664,-357.88184,-163.27374,75.0,Underpass,CacaNito,76561198263656468,ct,ct,6,28,49,stomach,t,40636,255.5725,-492.43286,-163.63129,77,TopofMid,Brollan,76561198138828475,t,m4a1,28,6
84,-879.73615,-361.1292,-163.25299,75.0,Underpass,CacaNito,76561198263656468,ct,ct,6,28,21,stomach,t,40642,255.75566,-490.8573,-163.66187,49,TopofMid,Brollan,76561198138828475,t,m4a1,28,6
80,-880.0218,-364.38348,-163.22205,75.0,Underpass,CacaNito,76561198263656468,ct,ct,4,23,0,chest,t,40649,255.96013,-489.14764,-163.69482,21,TopofMid,Brollan,76561198138828475,t,m4a1,21,6
60,-950.7819,-584.0328,-268.27197,10.0,Middle,CYPHER,76561198251984554,ct,ct,3,27,16,chest,t,40658,-503.0111,-544.5762,-272.74695,43,Middle,xertioN,76561198193174134,t,ak47,27,6
57,-951.89813,-585.36865,-268.4513,10.0,Middle,CYPHER,76561198251984554,ct,ct,3,27,0,chest,t,40664,-502.86548,-546.37366,-273.34155,16,Middle,xertioN,76561198193174134,t,ak47,16,6
82,430.74548,-814.878,-160.59229,100.0,TopofMid,torzsi,76561198355739212,t,ct,3,27,0,stomach,t,40695,-956.5123,-597.95306,-267.7801,10,Middle,CYPHER,76561198251984554,ct,galilar,10,6
96,-744.8161,-374.73456,-167.97803,75.0,Underpass,CacaNito,76561198263656468,ct,ct,4,22,78,right_arm,t,41011,449.63242,-555.1641,-159.96875,100,TopofMid,torzsi,76561198355739212,t,m4a1,22,6
93,-755.01996,-383.06805,-167.94629,75.0,Underpass,CacaNito,76561198263656468,ct,ct,3,15,63,right_arm,t,41030,443.06052,-567.72894,-159.96875,78,TopofMid,torzsi,76561198355739212,t,m4a1,15,6
92,-757.1281,-394.17505,-167.97717,75.0,Underpass,CacaNito,76561198263656468,ct,ct,1,8,55,right_arm,t,41043,441.32092,-577.9274,-159.96875,63,TopofMid,torzsi,76561198355739212,t,m4a1,8,6
91,-759.9407,-414.31946,-168.05823,75.0,Underpass,CacaNito,76561198263656468,ct,ct,1,7,48,right_arm,t,41062,447.56674,-589.13495,-159.96875,55,TopofMid,torzsi,76561198355739212,t,m4a1,7,6
88,443.11072,-543.9544,-159.96875,48.0,TopofMid,torzsi,76561198355739212,t,ct,12,88,12,head,t,41158,-873.04626,-327.2765,-165.67834,100,Catwalk,nexa,76561197999825422,ct,galilar,88,6
88,438.8472,-545.0851,-159.96875,48.0,TopofMid,torzsi,76561198355739212,t,ct,0,21,0,left_leg,t,41223,-878.4651,-362.9281,-163.30023,12,Catwalk,nexa,76561197999825422,ct,galilar,12,6
87,498.52292,-474.79572,-160.14539,48.0,TopofMid,torzsi,76561198355739212,t,ct,13,90,10,head,t,41582,-286.8933,-595.4912,-258.45166,100,Middle,pr1metapz,76561198158709510,ct,galilar,90,6
74,-286.8933,-595.4912,-258.45166,100.0,Middle,pr1metapz,76561198158709510,ct,ct,17,83,0,head,t,41582,498.52292,-474.79572,-160.14539,48,TopofMid,torzsi,76561198355739212,t,m4a1,48,6
0,-2005.9833,448.50388,-159.96875,100.0,BombsiteB,nexa,76561197999825422,ct,ct,0,31,69,generic,t,44075,-1165.8153,543.56146,-15.75,100,Apartments,xertioN,76561198193174134,t,hegrenade,31,7
0,-1021.8951,-720.54816,-263.96875,100.0,Middle,CYPHER,76561198251984554,ct,ct,0,32,68,left_arm,t,44566,-1024.2719,468.26855,-367.96875,100,Underpass,Spinx,76561198063336407,t,m4a1,32,7
0,-1024.2894,-720.58923,-263.96875,100.0,Middle,CYPHER,76561198251984554,ct,ct,0,114,0,head,t,44572,-1023.0774,469.8534,-367.96875,68,Underpass,Spinx,76561198063336407,t,m4a1,68,7
0,-1020.61523,-720.6198,-263.96875,100.0,Middle,CYPHER,76561198251984554,ct,ct,0,24,76,left_leg,t,44591,-1029.6713,475.66296,-343.73438,100,Underpass,Jimpphat,76561198855375325,t,m4a1,24,7
0,-1018.0988,-720.65137,-263.96875,100.0,Middle,CYPHER,76561198251984554,ct,ct,0,24,76,right_leg,t,44598,-974.5099,468.7637,-367.96875,100,Underpass,Brollan,76561198138828475,t,m4a1,24,7
100,-1029.2352,475.59485,-367.96875,76.0,Underpass,Jimpphat,76561198855375325,t,ct,0,15,85,left_leg,t,44604,-1015.447,-720.73456,-263.96875,100,Middle,CYPHER,76561198251984554,ct,glock,15,7
79,-975.3507,468.61115,-367.96875,76.0,Underpass,Brollan,76561198138828475,t,ct,21,38,47,head,t,44608,-1013.55927,-720.8154,-263.96875,85,Middle,CYPHER,76561198251984554,ct,glock,38,7
0,-1012.3124,-720.8729,-263.96875,47.0,Middle,CYPHER,76561198251984554,ct,ct,0,32,44,chest,t,44611,-974.9775,468.59863,-367.96875,76,Underpass,Brollan,76561198138828475,t,m4a1,32,7
74,-979.87994,468.7537,-367.96875,44.0,Underpass,Brollan,76561198138828475,t,ct,5,9,38,chest,t,44632,-1005.02686,-721.15283,-263.96875,47,Middle,CYPHER,76561198251984554,ct,glock,9,7
69,-965.13965,377.99374,-367.96875,100.0,Underpass,torzsi,76561198355739212,t,ct,5,19,19,neck,t,44634,-1004.1423,-721.1845,-263.96875,38,Middle,CYPHER,76561198251984554,ct,p250,19,7
