armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
97,1275.7863,-925.92645,-767.96875,0.0,Tunnels,xertioN,76561198193174134,t,ct,0,2,72,generic,t,18356,1413.2354,-528.7167,-639.96875,74,Observation,bLitz,76561198959824088,ct,inferno,2,3
97,1275.7863,-925.92645,-767.96875,0.0,Tunnels,xertioN,76561198193174134,t,ct,0,4,68,generic,t,18394,1403.058,-598.42645,-639.96875,72,Observation,bLitz,76561198959824088,ct,inferno,4,3
95,1079.536,-1173.366,-705.71844,46.0,Tunnels,Jimpphat,76561198855375325,t,ct,2,19,49,stomach,t,18434,1389.4313,-716.0623,-648.00397,68,Observation,bLitz,76561198959824088,ct,ak47,19,3
95,1072.5109,-1168.4482,-708.99695,46.0,Tunnels,Jimpphat,76561198855375325,t,ct,0,26,23,right_leg,t,18441,1391.0889,-727.73987,-655.789,49,Observation,bLitz,76561198959824088,ct,ak47,26,3
92,1130.1252,-1149.1523,-721.8609,70.0,Tunnels,torzsi,76561198355739212,t,ct,3,27,0,chest,t,18445,1389.9905,-728.4124,-656.23737,23,Observation,bLitz,76561198959824088,ct,ak47,23,3
76,412.5459,-152.99963,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,4,21,49,chest,t,18467,1134.1362,-1151.579,-720.2431,70,Tunnels,torzsi,76561198355739212,t,m4a1,21,3
71,415.16818,-156.65997,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,5,26,23,stomach,t,18473,1135.082,-1153.2018,-719.16125,49,Tunnels,torzsi,76561198355739212,t,m4a1,26,3
71,419.97784,-154.98956,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,0,22,1,right_leg,t,18484,1129.0985,-1155.7039,-717.4932,23,Tunnels,torzsi,76561198355739212,t,m4a1,22,3
71,419.111,-154.3053,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,0,22,0,right_leg,t,18490,1125.0131,-1153.9226,-718.6807,1,Tunnels,torzsi,76561198355739212,t,m4a1,1,3
61,704.2288,-100.19238,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,4,21,25,right_arm,t,18741,952.595,-1023.65265,-767.96875,46,Tunnels,Jimpphat,76561198855375325,t,m4a1,21,3
