thrower_steamid,thrower,grenade_type,tick,X,Y,Z,entity_id,round_num
76561198100494962,saadzin,CSmokeGrenade,32,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,32,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,40,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,40,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,48,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,48,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,56,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,56,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,64,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,64,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,72,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,72,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,80,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,80,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,88,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,88,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,96,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,96,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,104,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,104,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,112,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,112,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,120,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,120,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,128,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,128,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,136,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,136,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,144,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,144,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,152,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,152,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,160,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,160,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,168,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,168,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,176,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,176,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,184,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,184,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,192,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,192,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,200,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,200,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,208,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,208,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,216,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,216,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,224,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,224,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,232,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,232,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,240,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,240,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,248,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,248,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,256,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,256,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,264,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,264,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,272,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,272,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,280,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,280,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,288,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,288,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,296,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,296,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,304,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,304,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,312,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,312,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,320,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,320,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,328,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,328,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,336,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,336,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,344,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,344,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,352,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,352,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,360,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,360,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,368,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,368,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,376,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,376,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,384,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,384,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,392,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,392,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,400,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,400,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,408,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,408,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,416,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,416,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,424,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,424,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,432,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,432,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,440,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,440,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,448,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,448,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,456,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,456,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,464,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,464,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,472,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,472,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,480,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,480,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,488,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,488,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,496,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,496,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,504,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,504,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,512,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,512,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,520,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,520,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,528,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,528,,,,561,1
76561198100494962,saadzin,CSmokeGrenade,536,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,536,,,,561,1
76561197989744167,apEX,CSmokeGrenade,536,,,,572,1
76561198100494962,saadzin,CSmokeGrenade,544,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,544,,,,561,1
76561197989744167,apEX,CSmokeGrenade,544,,,,572,1
76561197989744167,apEX,CFlashbang,544,,,,573,1
76561198100494962,saadzin,CSmokeGrenade,552,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,552,,,,561,1
76561197989744167,apEX,CSmokeGrenade,552,,,,572,1
76561197989744167,apEX,CFlashbang,552,,,,573,1
76561198100494962,saadzin,CSmokeGrenade,560,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,560,,,,561,1
76561197989744167,apEX,CSmokeGrenade,560,,,,572,1
76561197989744167,apEX,CFlashbang,560,,,,573,1
76561198194325317,dumau,CDecoyGrenade,560,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,568,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,568,,,,561,1
76561197989744167,apEX,CSmokeGrenade,568,,,,572,1
76561197989744167,apEX,CFlashbang,568,,,,573,1
76561198194325317,dumau,CDecoyGrenade,568,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,576,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,576,,,,561,1
76561197989744167,apEX,CSmokeGrenade,576,,,,572,1
76561197989744167,apEX,CFlashbang,576,,,,573,1
76561198194325317,dumau,CDecoyGrenade,576,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,584,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,584,,,,561,1
76561197989744167,apEX,CSmokeGrenade,584,,,,572,1
76561197989744167,apEX,CFlashbang,584,,,,573,1
76561198194325317,dumau,CDecoyGrenade,584,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,592,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,592,,,,561,1
76561197989744167,apEX,CSmokeGrenade,592,,,,572,1
76561197989744167,apEX,CFlashbang,592,,,,573,1
76561198194325317,dumau,CDecoyGrenade,592,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,600,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,600,,,,561,1
76561197989744167,apEX,CSmokeGrenade,600,,,,572,1
76561197989744167,apEX,CFlashbang,600,,,,573,1
76561198194325317,dumau,CDecoyGrenade,600,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,608,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,608,,,,561,1
76561197989744167,apEX,CSmokeGrenade,608,,,,572,1
76561197989744167,apEX,CFlashbang,608,,,,573,1
76561198194325317,dumau,CDecoyGrenade,608,,,,574,1
76561198100494962,saadzin,CSmokeGrenade,616,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,616,,,,561,1
76561197989744167,apEX,CSmokeGrenade,616,,,,572,1
76561197989744167,apEX,CFlashbang,616,,,,573,1
76561198194325317,dumau,CDecoyGrenade,616,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,616,,,,575,1
76561198100494962,saadzin,CSmokeGrenade,624,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,624,,,,561,1
76561197989744167,apEX,CSmokeGrenade,624,,,,572,1
76561197989744167,apEX,CFlashbang,624,,,,573,1
76561198194325317,dumau,CDecoyGrenade,624,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,624,,,,575,1
76561198100494962,saadzin,CSmokeGrenade,632,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,632,,,,561,1
76561197989744167,apEX,CSmokeGrenade,632,,,,572,1
76561197989744167,apEX,CFlashbang,632,,,,573,1
76561198194325317,dumau,CDecoyGrenade,632,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,632,,,,575,1
76561198061763596,n1ssim,CFlashbang,632,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,640,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,640,,,,561,1
76561197989744167,apEX,CSmokeGrenade,640,,,,572,1
76561197989744167,apEX,CFlashbang,640,,,,573,1
76561198194325317,dumau,CDecoyGrenade,640,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,640,,,,575,1
76561198061763596,n1ssim,CFlashbang,640,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,648,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,648,,,,561,1
76561197989744167,apEX,CSmokeGrenade,648,,,,572,1
76561197989744167,apEX,CFlashbang,648,,,,573,1
76561198194325317,dumau,CDecoyGrenade,648,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,648,,,,575,1
76561198061763596,n1ssim,CFlashbang,648,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,656,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,656,,,,561,1
76561197989744167,apEX,CSmokeGrenade,656,,,,572,1
76561197989744167,apEX,CFlashbang,656,,,,573,1
76561198194325317,dumau,CDecoyGrenade,656,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,656,,,,575,1
76561198061763596,n1ssim,CFlashbang,656,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,664,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,664,,,,561,1
76561197989744167,apEX,CSmokeGrenade,664,,,,572,1
76561197989744167,apEX,CFlashbang,664,,,,573,1
76561198194325317,dumau,CDecoyGrenade,664,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,664,,,,575,1
76561198061763596,n1ssim,CFlashbang,664,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,672,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,672,,,,561,1
76561197989744167,apEX,CSmokeGrenade,672,,,,572,1
76561197989744167,apEX,CFlashbang,672,,,,573,1
76561198194325317,dumau,CDecoyGrenade,672,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,672,,,,575,1
76561198061763596,n1ssim,CFlashbang,672,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,680,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,680,,,,561,1
76561197989744167,apEX,CSmokeGrenade,680,,,,572,1
76561197989744167,apEX,CFlashbang,680,,,,573,1
76561198194325317,dumau,CDecoyGrenade,680,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,680,,,,575,1
76561198061763596,n1ssim,CFlashbang,680,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,688,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,688,,,,561,1
76561197989744167,apEX,CSmokeGrenade,688,,,,572,1
76561197989744167,apEX,CFlashbang,688,,,,573,1
76561198194325317,dumau,CDecoyGrenade,688,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,688,,,,575,1
76561198061763596,n1ssim,CFlashbang,688,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,696,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,696,,,,561,1
76561197989744167,apEX,CSmokeGrenade,696,,,,572,1
76561197989744167,apEX,CFlashbang,696,,,,573,1
76561198194325317,dumau,CDecoyGrenade,696,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,696,,,,575,1
76561198061763596,n1ssim,CFlashbang,696,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,704,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,704,,,,561,1
76561197989744167,apEX,CSmokeGrenade,704,,,,572,1
76561197989744167,apEX,CFlashbang,704,,,,573,1
76561198194325317,dumau,CDecoyGrenade,704,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,704,,,,575,1
76561198061763596,n1ssim,CFlashbang,704,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,712,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,712,,,,561,1
76561197989744167,apEX,CSmokeGrenade,712,,,,572,1
76561197989744167,apEX,CFlashbang,712,,,,573,1
76561198194325317,dumau,CDecoyGrenade,712,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,712,,,,575,1
76561198061763596,n1ssim,CFlashbang,712,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,720,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,720,,,,561,1
76561197989744167,apEX,CSmokeGrenade,720,,,,572,1
76561197989744167,apEX,CFlashbang,720,,,,573,1
76561198194325317,dumau,CDecoyGrenade,720,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,720,,,,575,1
76561198061763596,n1ssim,CFlashbang,720,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,728,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,728,,,,561,1
76561197989744167,apEX,CSmokeGrenade,728,,,,572,1
76561197989744167,apEX,CFlashbang,728,,,,573,1
76561198194325317,dumau,CDecoyGrenade,728,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,728,,,,575,1
76561198061763596,n1ssim,CFlashbang,728,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,736,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,736,,,,561,1
76561197989744167,apEX,CSmokeGrenade,736,,,,572,1
76561197989744167,apEX,CFlashbang,736,,,,573,1
76561198194325317,dumau,CDecoyGrenade,736,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,736,,,,575,1
76561198061763596,n1ssim,CFlashbang,736,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,744,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,744,,,,561,1
76561197989744167,apEX,CSmokeGrenade,744,,,,572,1
76561197989744167,apEX,CFlashbang,744,,,,573,1
76561198194325317,dumau,CDecoyGrenade,744,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,744,,,,575,1
76561198061763596,n1ssim,CFlashbang,744,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,752,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,752,,,,561,1
76561197989744167,apEX,CSmokeGrenade,752,,,,572,1
76561197989744167,apEX,CFlashbang,752,,,,573,1
76561198194325317,dumau,CDecoyGrenade,752,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,752,,,,575,1
76561198061763596,n1ssim,CFlashbang,752,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,760,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,760,,,,561,1
76561197989744167,apEX,CSmokeGrenade,760,,,,572,1
76561197989744167,apEX,CFlashbang,760,,,,573,1
76561198194325317,dumau,CDecoyGrenade,760,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,760,,,,575,1
76561198061763596,n1ssim,CFlashbang,760,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,768,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,768,,,,561,1
76561197989744167,apEX,CSmokeGrenade,768,,,,572,1
76561197989744167,apEX,CFlashbang,768,,,,573,1
76561198194325317,dumau,CDecoyGrenade,768,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,768,,,,575,1
76561198061763596,n1ssim,CFlashbang,768,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,776,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,776,,,,561,1
76561197989744167,apEX,CSmokeGrenade,776,,,,572,1
76561197989744167,apEX,CFlashbang,776,,,,573,1
76561198194325317,dumau,CDecoyGrenade,776,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,776,,,,575,1
76561198061763596,n1ssim,CFlashbang,776,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,784,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,784,,,,561,1
76561197989744167,apEX,CSmokeGrenade,784,,,,572,1
76561197989744167,apEX,CFlashbang,784,,,,573,1
76561198194325317,dumau,CDecoyGrenade,784,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,784,,,,575,1
76561198061763596,n1ssim,CFlashbang,784,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,792,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,792,,,,561,1
76561197989744167,apEX,CSmokeGrenade,792,,,,572,1
76561197989744167,apEX,CFlashbang,792,,,,573,1
76561198194325317,dumau,CDecoyGrenade,792,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,792,,,,575,1
76561198061763596,n1ssim,CFlashbang,792,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,800,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,800,,,,561,1
76561197989744167,apEX,CSmokeGrenade,800,,,,572,1
76561197989744167,apEX,CFlashbang,800,,,,573,1
76561198194325317,dumau,CDecoyGrenade,800,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,800,,,,575,1
76561198061763596,n1ssim,CFlashbang,800,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,808,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,808,,,,561,1
76561197989744167,apEX,CSmokeGrenade,808,,,,572,1
76561197989744167,apEX,CFlashbang,808,,,,573,1
76561198194325317,dumau,CDecoyGrenade,808,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,808,,,,575,1
76561198061763596,n1ssim,CFlashbang,808,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,816,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,816,,,,561,1
76561197989744167,apEX,CSmokeGrenade,816,,,,572,1
76561197989744167,apEX,CFlashbang,816,,,,573,1
76561198194325317,dumau,CDecoyGrenade,816,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,816,,,,575,1
76561198061763596,n1ssim,CFlashbang,816,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,824,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,824,,,,561,1
76561197989744167,apEX,CSmokeGrenade,824,,,,572,1
76561197989744167,apEX,CFlashbang,824,,,,573,1
76561198194325317,dumau,CDecoyGrenade,824,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,824,,,,575,1
76561198061763596,n1ssim,CFlashbang,824,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,832,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,832,,,,561,1
76561197989744167,apEX,CSmokeGrenade,832,,,,572,1
76561197989744167,apEX,CFlashbang,832,,,,573,1
76561198194325317,dumau,CDecoyGrenade,832,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,832,,,,575,1
76561198061763596,n1ssim,CFlashbang,832,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,840,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,840,,,,561,1
76561197989744167,apEX,CSmokeGrenade,840,,,,572,1
76561197989744167,apEX,CFlashbang,840,,,,573,1
76561198194325317,dumau,CDecoyGrenade,840,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,840,,,,575,1
76561198061763596,n1ssim,CFlashbang,840,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,848,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,848,,,,561,1
76561197989744167,apEX,CSmokeGrenade,848,,,,572,1
76561197989744167,apEX,CFlashbang,848,,,,573,1
76561198194325317,dumau,CDecoyGrenade,848,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,848,,,,575,1
76561198061763596,n1ssim,CFlashbang,848,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,856,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,856,,,,561,1
76561197989744167,apEX,CSmokeGrenade,856,,,,572,1
76561197989744167,apEX,CFlashbang,856,,,,573,1
76561198194325317,dumau,CDecoyGrenade,856,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,856,,,,575,1
76561198061763596,n1ssim,CFlashbang,856,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,864,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,864,,,,561,1
76561197989744167,apEX,CSmokeGrenade,864,,,,572,1
76561197989744167,apEX,CFlashbang,864,,,,573,1
76561198194325317,dumau,CDecoyGrenade,864,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,864,,,,575,1
76561198061763596,n1ssim,CFlashbang,864,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,872,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,872,,,,561,1
76561197989744167,apEX,CSmokeGrenade,872,,,,572,1
76561197989744167,apEX,CFlashbang,872,,,,573,1
76561198194325317,dumau,CDecoyGrenade,872,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,872,,,,575,1
76561198061763596,n1ssim,CFlashbang,872,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,880,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,880,,,,561,1
76561197989744167,apEX,CSmokeGrenade,880,,,,572,1
76561197989744167,apEX,CFlashbang,880,,,,573,1
76561198194325317,dumau,CDecoyGrenade,880,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,880,,,,575,1
76561198061763596,n1ssim,CFlashbang,880,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,888,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,888,,,,561,1
76561197989744167,apEX,CSmokeGrenade,888,,,,572,1
76561197989744167,apEX,CFlashbang,888,,,,573,1
76561198194325317,dumau,CDecoyGrenade,888,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,888,,,,575,1
76561198061763596,n1ssim,CFlashbang,888,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,896,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,896,,,,561,1
76561197989744167,apEX,CSmokeGrenade,896,,,,572,1
76561197989744167,apEX,CFlashbang,896,,,,573,1
76561198194325317,dumau,CDecoyGrenade,896,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,896,,,,575,1
76561198061763596,n1ssim,CFlashbang,896,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,904,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,904,,,,561,1
76561197989744167,apEX,CSmokeGrenade,904,,,,572,1
76561197989744167,apEX,CFlashbang,904,,,,573,1
76561198194325317,dumau,CDecoyGrenade,904,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,904,,,,575,1
76561198061763596,n1ssim,CFlashbang,904,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,912,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,912,,,,561,1
76561197989744167,apEX,CSmokeGrenade,912,,,,572,1
76561197989744167,apEX,CFlashbang,912,,,,573,1
76561198194325317,dumau,CDecoyGrenade,912,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,912,,,,575,1
76561198061763596,n1ssim,CFlashbang,912,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,920,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,920,,,,561,1
76561197989744167,apEX,CSmokeGrenade,920,,,,572,1
76561197989744167,apEX,CFlashbang,920,,,,573,1
76561198194325317,dumau,CDecoyGrenade,920,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,920,,,,575,1
76561198061763596,n1ssim,CFlashbang,920,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,928,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,928,,,,561,1
76561197989744167,apEX,CSmokeGrenade,928,,,,572,1
76561197989744167,apEX,CFlashbang,928,,,,573,1
76561198194325317,dumau,CDecoyGrenade,928,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,928,,,,575,1
76561198061763596,n1ssim,CFlashbang,928,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,936,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,936,,,,561,1
76561197989744167,apEX,CSmokeGrenade,936,,,,572,1
76561197989744167,apEX,CFlashbang,936,,,,573,1
76561198194325317,dumau,CDecoyGrenade,936,,,,574,1
76561198061763596,n1ssim,CSmokeGrenade,936,,,,575,1
76561198061763596,n1ssim,CFlashbang,936,,,,576,1
76561198100494962,saadzin,CSmokeGrenade,944,,,,560,1
76561198100494962,saadzin,CMolotovGrenade,944,,,,561,1
76561197989744167,apEX,CSmokeGrenade,944,,,,572,1
76561197989744167,apEX,CFlashbang,944,,,,573,1
