assistedflash,assister_X,assister_Y,assister_Z,assister_health,assister_place,assister_name,assister_steamid,assister_side,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,attackerblind,attackerinair,ct_side,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,t_side,thrusmoke,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,round_num
false,,,,,,,,,-447.78662,1494.8347,-125.832275,49,Middle,kyxsan,76561198057282432,t,false,false,ct,8.050858,3,27,0,false,chest,false,false,0,0,t,false,37984,-281.63428,1227.481,-102.83801,23,Middle,mezii,76561197973140692,ct,ak47,17293822569121185799,31980002385,"",0,5
true,1576.0079,1170.1208,0.828449,100.0,LongA,ZywOo,76561198113666193,ct,909.8396,790.03516,9.031248,47,LongDoors,apEX,76561197989744167,ct,false,false,ct,6.920221,4,14,0,false,right_arm,false,false,0,0,t,false,40780,694.6324,956.02527,-0.25201416,14,LongDoors,Magisk,76561197983956651,t,mp9,17293822569134293026,15487622187,"",0,6
false,,,,,,,,,848.95465,904.0051,0.29610252,47,LongDoors,apEX,76561197989744167,ct,false,false,ct,9.816838,18,56,0,true,head,false,false,0,0,t,true,40842,539.03174,672.6185,1.4073997,41,LongDoors,m0NESY,76561198074762801,t,mp9,17293822569134293026,15487622187,"",0,6
false,,,,,,,,,1045.8247,773.56323,9.031248,100,LongDoors,Magisk,76561197983956651,t,false,false,ct,38.055874,0,106,0,true,head,false,false,2,0,t,true,51180,1736.5453,2104.6375,2.8118315,100,LongA,flameZ,76561197978835160,ct,ak47,17293822569146941447,28602887557,"",0,7
false,,,,,,,,,1647.6385,2233.6533,1.03125,100,LongA,ZywOo,76561198113666193,ct,false,false,ct,42.947586,1,108,0,false,chest,false,false,0,0,t,false,51595,1500.7539,548.49756,-0.515625,100,Pit,m0NESY,76561198074762801,t,awp,17293822569179381769,39871427258,"",0,7
false,,,,,,,,,-2182.9465,2130.9163,3.9945202,100,BombsiteB,ropz,76561197991272318,ct,false,false,ct,10.212888,6,31,0,false,stomach,false,false,0,0,t,false,53592,-1843.764,1914.1743,0.06137657,20,BombsiteB,kyxsan,76561198057282432,t,m4a1_silencer,17293822569179840572,40518827427,"",0,7
false,,,,,,,,,-1946.007,1820.3866,33.03125,100,BombsiteB,TeSeS,76561197996678278,t,false,false,ct,9.41893,1,9,0,false,stomach,false,false,1,0,t,false,53632,-2182.9639,2104.0522,4.4639616,3,BombsiteB,ropz,76561197991272318,ct,ak47,17293822569121185799,31980002385,"",0,7
false,,,,,,,,,-917.1323,2436.482,-30.909668,100,BDoors,mezii,76561197973140692,ct,false,false,ct,30.217104,17,79,0,true,head,false,false,0,0,t,false,53647,-1934.3125,1826.1293,29.317375,78,BombsiteB,TeSeS,76561197996678278,t,m4a1_silencer,17293822569131868220,43761314923,"",0,7
false,,,,,,,,,-2071.0486,2056.2842,1.5694661,77,BombsiteB,NiKo,76561198041683378,t,false,false,ct,29.494194,15,106,0,true,head,false,false,0,0,t,false,53875,-931.627,2268.925,-66.288086,74,BDoors,mezii,76561197973140692,ct,ak47,17293822569121185799,39561621428,"",0,7
false,-1273.9679,2614.8972,115.30237,63.0,Hole,apEX,76561197989744167,ct,-1063.8221,2398.7876,2.4302573,100,BDoors,ZywOo,76561198113666193,ct,false,false,ct,21.894426,6,29,0,false,stomach,false,false,0,0,t,false,54973,-1752.2063,1880.1438,-0.058166504,22,BombsiteB,Magisk,76561197983956651,t,m4a1_silencer,17293822569131868220,43761314923,"",0,7
false,,,,,,,,,-1377.6522,2674.7627,125.03125,63,Hole,apEX,76561197989744167,ct,false,false,ct,5.3769045,16,110,0,true,head,false,false,0,0,t,false,55358,-1508.0269,2557.961,2.2783396,64,BombsiteB,NiKo,76561198041683378,t,ak47,17293822569146941447,28602887557,"",0,7
false,,,,,,,,,-112.29114,1362.8926,0.04499817,59,Catwalk,NiKo,76561198041683378,t,false,false,ct,26.263342,15,107,0,true,head,false,false,0,0,t,true,64249,-1139.0697,1411.5449,-111.96875,100,LowerTunnel,mezii,76561197973140692,ct,ak47,17293822569121185799,31980002385,"",0,8
false,-250.12122,2060.398,-127.189514,100.0,CTSpawn,ropz,76561197991272318,ct,813.9221,2677.6946,95.75958,100,BombsiteA,apEX,76561197989744167,ct,false,false,ct,23.270124,3,26,0,false,chest,false,false,0,0,t,false,64474,363.80957,1879.9988,95.84781,13,ShortStairs,Magisk,76561197983956651,t,ak47,17293822569146941447,28602887557,"",0,8
false,,,,,,,,,1693.9966,2177.2764,1.78965,99,LongA,flameZ,76561197978835160,ct,false,false,ct,20.115538,0,119,0,true,head,false,false,0,0,t,false,64635,1558.5388,1389.5697,1.03125,98,LongA,TeSeS,76561197996678278,t,m4a1_silencer,17293822569179840572,41455687841,"",0,8
false,1079.454,2263.9717,16.568491,99.0,UnderA,flameZ,76561197978835160,ct,-385.42395,1805.1469,-125.25653,45,MidDoors,ropz,76561197991272318,ct,false,false,ct,10.764653,9,42,0,true,head,false,false,1,0,t,false,64839,-445.70825,1385.679,-126.14728,6,Middle,NiKo,76561198041683378,t,m4a1_silencer,17293822569131868220,40244265855,"",0,8
false,-1588.323,1151.1332,33.47056,45.0,UpperTunnel,ropz,76561197991272318,ct,1271.3701,3008.7659,128.20552,100,BombsiteA,apEX,76561197989744167,ct,false,false,ct,30.372272,3,26,0,false,chest,false,false,0,0,t,false,66324,432.6251,2154.6216,95.79749,4,ExtendedA,m0NESY,76561198074762801,t,ak47,17293822569146941447,28602887557,"",0,8
false,,,,,,,,,890.9087,2610.7236,95.14142,100,BombsiteA,kyxsan,76561198057282432,t,false,false,ct,14.497453,0,101,0,true,head,false,false,0,0,t,false,66413,1324.0159,2981.5945,129.03125,78,ARamp,apEX,76561197989744167,ct,tec9,17293822569165881374,39030466638,"",0,8
false,,,,,,,,,1022.6574,2588.484,152.03125,43,BombsiteA,kyxsan,76561198057282432,t,false,false,ct,12.327917,4,95,0,true,head,false,false,0,0,t,false,66533,619.1635,2336.4663,43.96875,73,UnderA,flameZ,76561197978835160,ct,tec9,17293822569165881374,39030466638,"",0,8
false,619.7409,2334.9636,29.03125,0.0,UnderA,flameZ,76561197978835160,ct,664.3064,2140.9136,-80.36865,65,UnderA,ZywOo,76561198113666193,ct,false,false,ct,15.715653,1,22,0,false,chest,true,false,0,0,t,false,67265,161.01562,2497.6777,-119.697266,14,CTSpawn,kyxsan,76561198057282432,t,fiveseven,17293822569174335491,23399004984,"",0,8
false,,,,,,,,,-1829.4415,983.88763,40.52971,76,UpperTunnel,TeSeS,76561197996678278,t,false,false,ct,15.58041,13,90,0,true,head,false,false,0,0,t,false,70993,-1986.2643,1576.7899,31.793856,78,UpperTunnel,ropz,76561197991272318,ct,galilar,17293822569102704653,0,"",0,9
false,,,,,,,,,352.6253,1686.1631,49.59324,100,ShortStairs,NiKo,76561198041683378,t,false,false,ct,14.905807,0,26,0,false,right_leg,false,false,0,0,t,true,73130,442.45944,2263.3953,95.98634,13,ExtendedA,flameZ,76561197978835160,ct,ak47,17293822569121185799,39561621428,"",0,9
false,,,,,,,,,1074.0575,2586.644,96.35028,93,BombsiteA,ZywOo,76561198113666193,ct,false,false,ct,21.924559,1,110,0,false,chest,false,false,0,0,t,false,73268,300.59204,2204.0015,98.29967,92,ExtendedA,kyxsan,76561198057282432,t,awp,17293822569152249865,39421212964,"",0,9
true,307.9121,2032.7965,96.830376,77.0,ExtendedA,m0NESY,76561198074762801,t,289.56195,2263.9194,98.48625,100,ExtendedA,NiKo,76561198041683378,t,false,false,ct,23.1151,15,107,0,true,head,false,false,0,0,t,false,73434,1148.6979,2563.6406,96.28121,93,BombsiteA,ZywOo,76561198113666193,ct,ak47,17293822569121185799,39561621428,"",0,9
true,368.95505,1744.3235,99.05672,76.0,ShortStairs,TeSeS,76561197996678278,t,302.89664,2338.8123,97.44471,18,ExtendedA,NiKo,76561198041683378,t,false,false,ct,23.373243,3,26,0,false,chest,false,false,0,0,t,false,73531,1173.962,2057.9194,1.6571503,9,UnderA,apEX,76561197989744167,ct,ak47,17293822569121185799,39561621428,"",0,9
false,,,,,,,,,480.84384,2045.4526,132.53125,52,ExtendedA,m0NESY,76561198074762801,t,false,false,ct,8.4302435,1,111,0,false,left_arm,false,false,0,0,t,false,73701,744.48566,2112.7747,-57.846375,100,UnderA,mezii,76561197973140692,ct,awp,17293822569114107913,23868627506,"",0,9
false,,,,,,,,,500.83524,143.15115,-3.7764282,42,OutsideLong,Magisk,76561197983956651,t,false,false,ct,5.3158236,0,8,0,false,generic,false,false,0,0,t,false,78140,565.86426,341.0462,1.4295683,7,LongDoors,flameZ,76561197978835160,ct,inferno,"","","",0,10
false,,,,,,,,,-639.6742,2497.017,-80.20471,100,MidDoors,mezii,76561197973140692,ct,false,false,ct,54.228756,17,199,0,true,head,false,false,1,0,t,true,78902,-101.18231,434.38483,-1.0612183,44,TopofMid,m0NESY,76561198074762801,t,ssg08,17293822569123610664,27806600620,"",0,10
false,,,,,,,,,1226.5416,2789.2756,127.03125,100,BombsiteA,NiKo,76561198041683378,t,false,false,ct,27.593927,4,33,0,false,stomach,false,false,0,0,t,false,79634,1554.3369,1760.4615,1.0312481,27,LongA,ZywOo,76561198113666193,ct,ak47,17293822569121185799,31980002385,"",0,10
false,,,,,,,,,-826.2325,2293.0977,-93.75513,100,MidDoors,mezii,76561197973140692,ct,false,false,ct,66.30163,19,220,0,true,head,false,false,1,0,t,false,81985,1767.727,2019.9012,3.4673843,100,LongA,NiKo,76561198041683378,t,ssg08,17293822569123610664,27806600620,"",0,10
false,,,,,,,,,-708.3791,2392.6592,-101.82764,100,MidDoors,mezii,76561197973140692,ct,false,false,ct,37.649483,6,70,0,false,chest,true,false,0,0,t,false,83399,-168.44946,1017.03876,1.5428228,16,Catwalk,kyxsan,76561198057282432,t,ssg08,17293822569123610664,27806600620,"",0,10
false,,,,,,,,,-509.7384,-707.6485,122.498795,100,TSpawn,kyxsan,76561198057282432,t,false,false,ct,13.979319,0,140,0,true,head,false,false,0,0,t,false,87704,-426.15198,-177.84015,-0.07208252,67,TopofMid,apEX,76561197989744167,ct,ak47,17293822569146941447,28602887557,"",0,11
false,,,,,,,,,-565.3686,1408.4335,-113.75122,19,LowerTunnel,NiKo,76561198041683378,t,false,false,ct,6.3089423,0,35,0,false,chest,false,false,0,0,t,false,88735,-353.5432,1538.0675,-126.125305,12,MidDoors,ZywOo,76561198113666193,ct,ak47,17293822569165553671,23868618176,"",0,11
false,274.4091,2328.3562,-118.96875,100.0,CTSpawn,mezii,76561197973140692,ct,200.3347,36.789978,6.8575325,100,OutsideLong,flameZ,76561197978835160,ct,false,false,ct,12.55249,18,86,0,true,head,false,false,0,0,t,false,89366,626.5066,289.90976,1.1363587,7,LongDoors,kyxsan,76561198057282432,t,m4a1_silencer,17293822569126297660,23563090332,"",0,11
false,,,,,,,,,-2023.1771,2953.072,32.5865,100,BombsiteB,mezii,76561197973140692,ct,true,false,ct,28.36709,17,80,0,true,head,false,false,0,0,t,true,103152,-1990.949,1840.9247,18.583445,77,BombsiteB,TeSeS,76561197996678278,t,m4a1_silencer,17293822569126297660,23563090332,"",0,12
false,,,,,,,,,-2023.1771,2953.072,32.5865,100,BombsiteB,mezii,76561197973140692,ct,true,false,ct,35.388638,3,16,0,false,stomach,false,false,1,0,t,true,103152,-1968.8427,1564.406,32.810356,10,UpperTunnel,kyxsan,76561198057282432,t,m4a1_silencer,17293822569126297660,23563090332,"",0,12
false,-646.9744,2550.2397,-81.724365,100.0,MidDoors,apEX,76561197989744167,ct,-2157.0435,1876.3904,4.1324015,100,BombsiteB,ropz,76561197991272318,ct,false,false,ct,3.834026,5,26,0,false,chest,false,false,0,0,t,true,103407,-2025.9683,1808.8494,33.03125,22,BombsiteB,Magisk,76561197983956651,t,m4a1_silencer,17293822569131868220,40244265855,"",0,12
false,,,,,,,,,-2157.2395,1863.4492,4.121612,73,BombsiteB,ropz,76561197991272318,ct,false,false,ct,2.184714,19,91,0,true,head,false,false,0,0,t,false,103439,-2072.4385,1867.8165,0.6644068,9,BombsiteB,NiKo,76561198041683378,t,m4a1_silencer,17293822569131868220,40244265855,"",0,12
true,-1979.3232,1449.1674,30.622272,39.0,UpperTunnel,m0NESY,76561198074762801,t,-1990.653,1843.2266,16.913456,0,BombsiteB,TeSeS,76561197996678278,t,false,false,ct,26.046614,0,8,0,false,generic,false,false,0,0,t,false,103470,-2091.6868,2861.7278,90.03125,4,BombsiteB,mezii,76561197973140692,ct,inferno,"","","",0,12
false,-2072.875,1868.6877,0.6820421,0.0,BombsiteB,NiKo,76561198041683378,t,-1991.323,1766.1854,31.778978,39,UpperTunnel,m0NESY,76561198074762801,t,false,false,ct,5.3062925,1,111,0,false,chest,false,true,0,0,t,false,103688,-2104.725,1940.2938,2.489269,73,BombsiteB,ropz,76561197991272318,ct,awp,17293822569125249033,43287757702,"",0,12
false,-2092.3591,2860.4077,90.03125,0.0,BombsiteB,mezii,76561197973140692,ct,-1341.3809,2682.716,130.03125,100,Hole,apEX,76561197989744167,ct,false,false,ct,27.096416,0,24,0,false,right_leg,false,false,0,0,t,false,104171,-1669.6803,1675.6392,2.3678775,16,BombsiteB,m0NESY,76561198074762801,t,m4a1_silencer,17293822569126297660,23563090332,"",0,12
false,,,,,,,,,-2037.1437,3037.1233,33.751,100,BombsiteB,kyxsan,76561198057282432,ct,false,false,ct,30.28189,0,112,0,true,head,false,false,0,0,t,false,122869,-1435.0028,2003.3693,4.0275745,100,BombsiteB,mezii,76561197973140692,t,usp_silencer,17293822569145499709,40887816782,"",0,13
false,,,,,,,,,-1808.7571,1884.9546,0.053376198,100,BombsiteB,flameZ,76561197978835160,t,false,false,ct,31.707512,0,80,0,true,head,false,false,0,0,t,false,123145,-2014.6444,3115.8208,33.728683,47,BombsiteB,kyxsan,76561198057282432,ct,glock,17293822569105850372,34768596195,"",0,13
false,,,,,,,,,-1971.0372,1505.899,33.10108,70,UpperTunnel,Magisk,76561197983956651,ct,false,false,ct,9.99275,0,126,0,true,head,false,false,0,0,t,false,123218,-1917.1715,1893.122,0.28505087,100,BombsiteB,flameZ,76561197978835160,t,elite,17293822569110044674,40887962561,"",0,13
false,,,,,,,,,-1916.4795,2537.0303,27.621838,100,BombsiteB,apEX,76561197989744167,t,false,false,ct,26.436323,0,85,0,true,head,false,false,0,0,t,false,123240,-1999.5557,1499.0479,31.844078,70,UpperTunnel,Magisk,76561197983956651,ct,glock,17293822569165815812,22270099526,"",0,13
false,-2051.899,2992.1843,33.712795,100.0,BombsiteB,ropz,76561197991272318,t,-1937.6086,1113.9663,33.421913,100,UpperTunnel,ZywOo,76561198113666193,t,false,false,ct,10.490487,0,139,0,true,head,false,false,0,0,t,false,124152,-1997.1152,1521.6377,31.751059,74,UpperTunnel,TeSeS,76561197996678278,ct,p250,17293822569138815012,17238945693,"",0,13
false,,,,,,,,,-2058.5767,3033.243,34.227867,86,BombsiteB,ropz,76561197991272318,t,false,false,ct,27.471811,0,114,0,true,head,false,false,0,0,t,false,124362,-1415.9998,2167.671,0.3565197,100,BombsiteB,m0NESY,76561198074762801,ct,usp_silencer,17293822569145499709,40887816782,"",0,13
false,,,,,,,,,-1284.3562,2254.1858,3.6101408,80,BDoors,NiKo,76561198041683378,ct,false,false,ct,21.512274,0,119,0,true,head,false,false,0,0,t,false,124452,-1988.0361,1783.8478,33.03125,100,UpperTunnel,ZywOo,76561198113666193,t,usp_silencer,17293822569177546813,27770856656,"",0,13
false,,,,,,,,,-1691.8369,2538.212,8.188147,93,BombsiteB,apEX,76561197989744167,t,false,false,ct,12.185592,0,102,0,true,head,false,false,0,0,t,false,124734,-1472.7828,2111.0222,0.5470686,51,BombsiteB,NiKo,76561198041683378,ct,glock,17293822569165815812,22270099526,"",0,13
false,,,,,,,,,610.6325,690.5238,1.0160284,65,LongDoors,ropz,76561197991272318,t,false,false,ct,26.352394,0,25,0,false,left_leg,false,false,0,0,t,true,127109,1408.7006,1354.9972,-11.048889,22,LongA,NiKo,76561198041683378,ct,ak47,17293822569144582151,40342529944,"",0,14
false,,,,,,,,,594.78937,204.2751,-0.807251,100,OutsideLong,kyxsan,76561198057282432,ct,false,false,ct,15.722302,17,52,0,true,head,false,false,0,0,t,false,136130,-12.234375,328.17184,-0.43499756,48,TopofMid,mezii,76561197973140692,t,mp9,17293822569174401058,41967384081,"",0,15
