armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
0,455.8875,1989.902,183.26562,27,Banana,flameZ,76561197978835160,ct,ct,0,22,64,head,t,16719,8.795028,1397.1438,104.03125,86,Banana,latto,76561198850020186,t,mp9,22,3
99,1475.6562,392.17798,129.03125,100,TopofMid,mezii,76561197973140692,ct,ct,1,4,96,stomach,t,16727,531.2444,636.829,91.36594,100,Middle,ZywOo,76561198113666193,ct,mp9,4,3
98,-333.08752,894.0542,3.6638927,100,TRamp,n1ssim,76561198061763596,t,ct,1,37,59,left_arm,t,16750,493.8279,606.4494,86.392,96,Middle,ZywOo,76561198113666193,ct,deagle,37,3
0,493.57388,608.1854,86.37458,59,Middle,ZywOo,76561198113666193,ct,ct,0,111,0,head,t,16752,-333.38586,893.19617,3.6074562,100,TRamp,n1ssim,76561198061763596,t,famas,100,3
74,11.592368,1351.7385,104.03125,64,Banana,latto,76561198850020186,t,ct,25,44,56,head,t,16879,341.20535,1966.9258,210.82812,100,Banana,apEX,76561197989744167,ct,glock,44,3
0,341.24466,1940.4211,197.70312,56,Banana,apEX,76561197989744167,ct,ct,0,4,93,right_arm,t,16886,418.80774,1759.7908,134.03123,97,Banana,dumau,76561198194325317,t,mp9,4,3
0,340.60785,1925.4987,185.90625,56,Banana,apEX,76561197989744167,ct,ct,0,98,0,head,t,16890,414.4837,1757.9382,134.03123,93,Banana,dumau,76561198194325317,t,mp9,93,3
68,42.197105,1330.9355,102.74266,64,Banana,latto,76561198850020186,t,ct,6,11,45,chest,t,16939,373.67975,1918.3876,136.03122,56,Banana,apEX,76561197989744167,ct,glock,11,3
0,379.0617,1916.8643,136.03122,45,Banana,apEX,76561197989744167,ct,ct,0,21,43,chest,t,16942,45.286167,1332.6569,102.09678,64,Banana,latto,76561198850020186,t,mp9,21,3
0,377.58768,1918.5002,136.03122,45,Banana,apEX,76561197989744167,ct,ct,0,86,0,head,t,16951,41.56961,1339.6119,102.75942,43,Banana,latto,76561198850020186,t,mp9,43,3
